"product_id","vertical_id","bar_code","brand","name","variety","quantity","quantity_qualifier","packaged_quantity","packaged_quantity_qualifier","discount","expiry_date","frag_flav_scent","fulfillment_tag","offer_percentage","offer_text","offer_value","product_display_order","seed_seedless","seller_name","state","type_by_colour","type_by_organic","type_by_pesticide","type_by_state_of_product","type_of_packing","vat_pcnt","mrp","ola_selling_price","primary_category_path","secondary_category_path","image_url","product_status"
"VGTIGLLSSCHR","vegetable",,,"Beans","French Ring","1","Kg",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.menuofmusings.com/wp-content/uploads/2013/11/green-beans-fi-770x330.jpg.pagespeed.ce.G_tljsMGxz.jpg","current"
"OVGPRL54PM4V","organic_vegetable",,,"Tomato",,"2","Kg","(16 to 24 pcs)",,,,,"Organic Vegetables",,,,"3",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTxxw45wjxEdmSnKtC4x7RmQD7_z34rJ-UrQ0YnSFTa1Zo_g-rlcg","hidden"
"CVGQHI8NQYG0","cut_vegetable",,,"Carrot (gajar)",,"250","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Julienne",,,,,"Fruits & Vegetables>Cut Vegetables",,"http://cdn.shopify.com/s/files/1/0206/9470/products/carrot_julienne_1024x1024.jpg?v=1410737712","hidden"
"VGTZ7VW1WTFC","vegetable",,,"Potato","Sweet","5","Kg",,,,,,"Potato",,,,"3",,,,,,,,,,"225","225","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://delraycra.org/wp-content/uploads/2012/02/sweet-potato.jpg","current"
"VGTE2TBGO020","vegetable",,,"Cucumber (kheera)","Kiddo","500","gm","(4 to 7 pcs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"30","30","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.easyhomedelivery.in/beta/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/e/leb_cucumbers_1_1024x1024.jpeg","current"
"CVG52S11PPV0","cut_vegetable",,,"Radish",,"1","Kg",,,,,,"Cut Vegetables",,,,"2",,,,"Red",,,"Sliced",,,"60","60","Fruits & Vegetables>Cut Vegetables",,"https://d2gg9evh47fn9z.cloudfront.net/thumb_COLOURBOX1283018.jpg","current"
"FJCF8UG6TACW","fruit",,,"Mango","Mallika","250","gm","(1 to 2 pcs)",,,,,"Mango",,,,"2",,,,,,,,,,"23","23","Fruits & Vegetables>Fresh Fruits>Mango",,"https://youmart.in/images/products/detail/80016.jpg","hidden"
"CVGWR56VYR69","cut_vegetable",,,"Radish",,"250","gm",,,,,,"Cut Vegetables",,,,"0",,,,"White",,,"Diced",,,"13","13","Fruits & Vegetables>Cut Vegetables",,"http://flavorsofindiankitchen.com/wp-content/uploads/2012/07/White_radish_cut-300x225.jpg","current"
"CVG74QJACVA7","cut_vegetable",,,"Beetroot",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Julienne",,,,,"Fruits & Vegetables>Cut Vegetables",,"http://www.expressfresh.com.au/images/proceesed_20.jpg","hidden"
"OVG9MFODW3YR","organic_vegetable",,,"Basil",,"50","gm","(1-2 bunches)",,,,,"Organic Vegetables",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://stockarch.com/files/13/08/fresh_basil.jpg","hidden"
"OVGUOSQL7960","organic_vegetable",,,"Leeks",,"100","gm",,,,,,"Organic Vegetables",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.organicearthmarket.com/images/products/17275.jpg","hidden"
"FJC6SLMDETWI","fruit",,,"Mango","Malgova","500","gm","(3 to 5 pcs)",,,,,"Mango",,,,"0",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Fruits>Mango",,"http://3.imimg.com/data3/EJ/NL/MY-10152612/malgova-mangoes-250x250.png","hidden"
"OVGG3DYX8LVS","organic_vegetable",,,"Brinjal","Long","250","gm",,,,,,"Organic Vegetables",,,,"0",,,,"Green","Organic",,,,,"13","13","Fruits & Vegetables>Organic Vegetables",,"http://greenhippo.in/wp-content/uploads/2015/01/BRINJAL-LONG-GREEN1.png","current"
"VGTTBY5Q9Q5Y","vegetable",,,"Green Peas",,"500","gm",,,,,,"Other Vegetables",,,,"2",,,,,,,,,,"55","55","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://52.74.166.208/images/188001005007.jpg","current"
"VGTYMUK42RPF","vegetable",,,"Beans","Double","250","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"15","15","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://portfolio.milliardinfotech.com/foodle/product-description/grocrey/pulses/files/product/resize/big/127.jpg","current"
"FJCJ10K3NIUT","fruit",,,"Mango","Neelam","1","Kg","(5 to 8 pcs)",,,,,"Mango",,,,"1",,,,,,,,,,"99","99","Fruits & Vegetables>Fresh Fruits>Mango",,"http://img.21food.com/20110609/product/1305249523875.jpg","hidden"
"VGTPE50ILMXE","vegetable",,,"Lettuce",,"100","gm",,,,,,"Exotic Vegetables",,,,"0",,,,"Green",,,,,,"16","16","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://gothamgreens.com/img/produce/Large_new/GreenLeafLettuce-00.jpg","current"
"CVG2RMVY0B3J","cut_vegetable",,,"Cabbage",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,"Green",,,"Grated",,,"16.5","16.5","Fruits & Vegetables>Cut Vegetables",,"http://i1.ppfry.com/media/catalog/product/n/u/800x880/nurturing-green-cabbage-seeds-nurturing-green-cabbage-seeds-cizwrp.jpg","current"
"VGTZCWN5I54X","vegetable",,,"Cucumber (kheera)","Colour","500","gm","(4 to 7 pcs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"25","25","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://lipstickpowdernpaint.com/wp-content/uploads/cucumbers.jpg","current"
"VGTAL4YGGPY8","vegetable",,,"Basil","Italian","500","gm","(9-10 bunches)",,,,,"Leafy Vegetables",,,,"3",,,,,,,,,,"120","120","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000314_9-fresho-basil-italian.jpg","current"
"CFR6QLNRTNXY","cut_fruit",,,"Coconut",,"100","gm",,,,,,"Cut Fruits",,,,"0",,,,,,,"Grated",,,"5","5","Fruits & Vegetables>Cut Fruits",,"https://nuts.com/images/auto/801x534/assets/26c1238e947cc90e.jpg","current"
"VGTMIV4HTASN","vegetable",,,"Tomato","Hybrid","2","Kg","(16 to 24 pcs)",,,,,"Tomato",,,,"3",,,,,,,,,,"18","18","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://samyer.com/wp-content/uploads/2012/08/web-dyna-582.jpg","hidden"
"VGTXVYPE1Y03","vegetable",,,"Knol Khol",,"1","Kg","(6 to 9 pcs)",,,,,"Other Vegetables",,,,"2",,,,,,,,,,"40","40","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://organicworldretail.com/organicworldretail.com/media/catalog/product/cache/4/image/38bb525d230ec13f8429f052e861ad9e/k/n/knol_khol.jpg","current"
"OFRHCKENDGV1","organic_fruit",,,"Avocado",,"500","gm","(4 to 6 pcs)",,,,,"Organic Fruits",,,,"1",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Fruits",,"http://www.freshplaza.com/2012/0621/purity2.jpg","hidden"
"VGTA259GVHF5","vegetable",,,"Cabbage","Baby","1","Kg",,,,,,"Other Vegetables",,,,"2",,,,"Red",,,,,,"68","68","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.eating42.com/wp-content/uploads/2013/03/red-cabbage.jpg","current"
"VGTKFMBCY2CP","vegetable",,,"Lettuce",,"100","gm",,,,,,"Exotic Vegetables",,,,"0",,,,"Red",,,,,,"14","14","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://www.nutritionhealthconnection.com/images/Leafy-Greens/Red-Leaf-Lettuce-Main.jpg","current"
"OVG83D87KBQA","organic_vegetable",,,"Garlic",,"1","Kg",,,,,,"Organic Vegetables",,,,"3",,,,,"Organic",,,,,"155","155","Fruits & Vegetables>Organic Vegetables",,"http://garlicoleoresin.com/images/main.jpg","current"
"FJC03E9PCZGZ","fruit",,,"Apple",,"1","Kg","(6 to 8 pcs)",,,,,"Apple",,,,"0",,,,"Green",,,,,,"240","240","Fruits & Vegetables>Fresh Fruits>Apple",,"https://appleecofriendlycleaningcooperative.files.wordpress.com/2011/03/green-apple1.jpg","current"
"VGTD24AXN5D3","vegetable",,,"Bitter Gourd","Cocktail","500","gm","(4 to 6 pcs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"22","22","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.firstagro.com/img/prods/4bitter_1coctail_big.png","current"
"VGTDTUUYYBDM","vegetable",,,"Leeks",,"100","gm",,,,,,"Exotic Vegetables",,,,"0",,,,,,,,,,"14","14","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://www.nortonstgrocer.com.au/wp-content/uploads/leeks1.jpg","current"
"VGT1Q3YC2CI3","vegetable",,,"Pumpkin (kaddu)","Disco","500","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"19","19","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.easymandi.com/9613-3778-thickbox/pumpkin-disco.jpg","current"
"VGTVBL5XUV4K","vegetable",,,"Capsicum","Hybrid","1","Kg","(6 to 8 pcs)",,,,,"Other Vegetables",,,,"2",,,,"Green",,,,,,"66","66","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000067_15-fresho-capsicum-hybrid-green-grade-a.jpg","current"
"VGTW4S4DUGO5","vegetable",,,"Coriander",,"500","gm",,,,,,"Leafy Vegetables",,,,"2",,,,,,,,,,"35","35","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"https://www.organicfacts.net/wp-content/uploads/2013/05/Coriander11.jpg?bcd87c","current"
"VGTVXKRJR7RD","vegetable",,,"Beans","French","1","Kg",,,,,,"Other Vegetables",,,,"2",,,,,,,,,,"80","80","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://freshnpack.com/assets/upload/product/French_Beans__(Fansi)_1392595200.png","current"
"OVG6ETA8QIGC","organic_vegetable",,,"Lettuce",,"100","gm",,,,,,"Organic Vegetables",,,,"0",,,,"Green","Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.nutritionhealthconnection.com/images/Leafy-Greens/Green-Leaf-Lettuce-Main.jpg","hidden"
"VGTFTXN5P7LC","vegetable",,,"Beans Sprouts",,"500","gm",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"87","87","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://wholefoodcatalog.com/food_img/x-large/6287.jpg","current"
"FJCYC5X52PMB","fruit",,,"Pineapple",,"1","Kg",,,,,,"Others",,,,"1",,,,,,,,,,"50","50","Fruits & Vegetables>Fresh Fruits>Others",,"http://sabzimart.in/image/cache/data/kiran-watermilon-500x500.jpg","current"
"CVG5WUOGQCH8","cut_vegetable",,,"Bitter Gourd",,"250","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Diced",,,"10","10","Fruits & Vegetables>Cut Vegetables",,"https://ankierenique.files.wordpress.com/2012/06/bittergourd1.jpg","current"
"FJCZ9L5J386A","fruit",,,"Apple","Wood","500","gm","(3 to 5 pcs)",,,,,"Apple",,,,"1",,,,,,,,,,"75","75","Fruits & Vegetables>Fresh Fruits>Apple",,"https://www.organicfacts.net/wp-content/uploads/2013/07/woodapple.jpg","current"
"CVG40MXX3MRZ","cut_vegetable",,,"Drumstick",,"250","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Cut",,,"35","35","Fruits & Vegetables>Cut Vegetables",,"http://towness.co.in/xcart44/images/P/01-IMG_2965-01.jpg","current"
"CVGN4U2AJ2SK","cut_vegetable",,,"Yam",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Diced",,,"38","38","Fruits & Vegetables>Cut Vegetables",,"http://www.lasalad.com/images/Web%20Use/Diced%20Yams.jpg","current"
"FJCOB5KBU8ME","fruit",,,"Apple","Fuji","1","Kg","(6 to 8 pcs)",,,,,"Apple",,,,"0",,,,,,,,,,"238","238","Fruits & Vegetables>Fresh Fruits>Apple",,"http://lifestyle.sg.88db.com/wp-content/uploads/media/2013/03/fuji-apple.jpg","current"
"VGTGU3HV2DJT","vegetable",,,"Brinjal","Long","1","Kg","(8 to 10 pcs)",,,,,"Other Vegetables",,,,"2",,,,"Violet",,,,,,"50","50","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.cartonwheels.com/image/cache/data/vegetables/BRINJAL%20LONG%20VIOLET-500x500.jpg","current"
"CVGS05US4YYU","cut_vegetable",,,"Carrot (gajar)",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Diced",,,"22","22","Fruits & Vegetables>Cut Vegetables",,"http://saladexpress.ca/images/products/MG_7290.jpg","current"
"CVGSXAFWBBFR","cut_vegetable",,,"Onion","Thin","100","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Sliced",,,,,"Fruits & Vegetables>Cut Vegetables",,"http://www.johnnyprimesteaks.com/wp-content/uploads/2014/12/red-onion-powerful-natural-antibiotic-that-can-treat-the-following-health-conditions1.jpg","hidden"
"CVG1OTM2X11X","cut_vegetable",,,"Amaranthus",,"250","gm",,,,,,"Cut Vegetables",,,,"1",,,,"Red",,,"Chopped",,,"45","45","Fruits & Vegetables>Cut Vegetables",,"http://vegrec.vegrecipesofindi.netdna-cdn.com/wp-content/uploads/2015/02/tambdi-bhaji-recipe2.jpg","current"
"VGTP4CCR0KUE","vegetable",,,"Coriander",,"250","gm",,,,,,"Leafy Vegetables",,,,"1",,,,,,,,,,"18","18","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"https://www.organicfacts.net/wp-content/uploads/2013/05/Coriander11.jpg?bcd87c","current"
"OVGC9F88SHZY","organic_vegetable",,,"Onion",,"1","Kg",,,,,,"Organic Vegetables",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSfyADu5JqHVZR61hXybjSADPaV8Qe29HW5dUjw9h2so6SMNW5W","hidden"
"VGT65V25OE46","vegetable",,,"Onion","Skinned - Peeled","5","Kg",,,,,,"Onion",,,,"3",,,,"Red",,,,,,"600","600","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://imageshotfrogsg.blob.core.windows.net/companies/Banus-Holdings/images/Banus-Holdings_9935_image.jpg","current"
"VGTJJAG5ZZI1","vegetable",,,"Beans","French Ring","250","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"15","15","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.menuofmusings.com/wp-content/uploads/2013/11/green-beans-fi-770x330.jpg.pagespeed.ce.G_tljsMGxz.jpg","current"
"VGTS0M4JNX8P","vegetable",,,"Lettuce",,"1","Kg",,,,,,"Exotic Vegetables",,,,"3",,,,"Green",,,,,,"160","160","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://gothamgreens.com/img/produce/Large_new/GreenLeafLettuce-00.jpg","current"
"VGTO3TNB8SXR","vegetable",,,"Carrot (gajar)","Delhi","250","gm",,,,,,"Root Vegetables",,,,"0",,,,,,,,,,"11","11","Fruits & Vegetables>Fresh Vegetables>Root Vegetables",,"http://farm2home.co/image/cache/data/12-carrotsorange-500x500.jpg","current"
"VGTF4TCE6HXU","vegetable",,,"Cabbage","Baby","500","gm",,,,,,"Other Vegetables",,,,"1",,,,"Green",,,,,,"19","19","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.babycarecare.com/wp-content/uploads/2013/12/cabbage-300x281.jpg","current"
"VGTSIDASV0PH","vegetable",,,"Garlic",,"1","Kg",,,,,,"Garlic",,,,"3",,,,,,,,,,"129","129","Fruits & Vegetables>Fresh Vegetables>Chilli, Lemon, Garlic & Ginger",,"http://exhiconimpex.com/wp-content/uploads/2015/03/GarlicCloves.jpg","current"
"VGTK2OFJGV5B","vegetable",,,"Beans","Cowpea","500","gm",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"23","23","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000274_8-fresho-beans-cowpea.jpg","current"
"VGTX1Z4VLWF4","vegetable",,,"Beans","Broad","1","Kg",,,,,,"Other Vegetables",,,,"2",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000038-2_24-fresho-broad-beans-grade-a.jpg","current"
"VGTHXICRF90D","vegetable",,,"Garlic",,"250","gm",,,,,,"Garlic",,,,"1",,,,,,,,,,"33","33","Fruits & Vegetables>Fresh Vegetables>Chilli, Lemon, Garlic & Ginger",,"http://exhiconimpex.com/wp-content/uploads/2015/03/GarlicCloves.jpg","current"
"VGTUT93LH004","vegetable",,,"Bitter Gourd","Cocktail","250","gm","(1 to 3 pcs)",,,,,"Other Vegetables",,,,"0",,,,,,,,,,"11","11","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.firstagro.com/img/prods/4bitter_1coctail_big.png","current"
"OFRATR78SS2Z","organic_fruit",,,"Sweet Lime (mosambi)",,"1","Kg","(4 to 6 pcs)",,,,,"Organic Fruits",,,,"1",,,,,"Organic",,,,,"85","85","Fruits & Vegetables>Organic Fruits",,"http://dharanisriexpo.com/wp-content/uploads/2013/10/SweetLime_02a.jpg","current"
"CVG2I32KVZEG","cut_vegetable",,,"Carrot (gajar)",,"1","Kg",,,,,,"Cut Vegetables",,,,"2",,,,,,,"Diced",,,"44","44","Fruits & Vegetables>Cut Vegetables",,"http://saladexpress.ca/images/products/MG_7290.jpg","current"
"FJCZ1QMG83T8","fruit",,,"Grapes","Imported","250","gm",,,,,,"Others",,,,"0",,,,,,,,,,"120","120","Fruits & Vegetables>Fresh Fruits>Others",,"http://images.nitrosell.com/product_images/13/3108/large-grapes-red-imported-united.jpg","current"
"FJCUDXEG3UXT","fruit",,,"Grapes","Black","500","gm",,,,,,"Others",,,,"2",,,,,,,,,,"40","40","Fruits & Vegetables>Fresh Fruits>Others",,"http://malloid.com/wp-content/uploads/2014/11/%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%87-%E0%A4%85%E0%A4%82%E0%A4%97%E0%A5%82%E0%A4%B0-Grapes-Black2.jpg","current"
"VGTO0HKW6R2Z","vegetable",,,"Capsicum",,"1","Kg","(6 to 8 pcs)",,,,,"Exotic Vegetables",,,,"2",,,,"Red",,,,,,"109","109","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://www.cityfreshwholesalers.com.au/images/Capsicum%20-%20red.JPG","current"
"VGTHFXMDCRBR","vegetable",,,"Sprouts","Gram","500","gm",,,,,,"Other Vegetables",,,,"2",,,,"Green",,,,,,"105","105","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"https://happiebelle.files.wordpress.com/2012/04/img_2133.jpg","current"
"FJCJBDGHAU1A","fruit",,,"Mango","Mallika","500","gm","(3 to 5 pcs)",,,,,"Mango",,,,"0",,,,,,,,,,"45","45","Fruits & Vegetables>Fresh Fruits>Mango",,"https://youmart.in/images/products/detail/80016.jpg","hidden"
"FJCMO6KRM7T0","fruit",,,"Apple","Indian","1","Kg","(6 to 8 pcs)",,,,,"Apple",,,,"0",,,,,,,,,,"150","150","Fruits & Vegetables>Fresh Fruits>Apple",,"http://www.sabjionwheels.com/img/AK11.jpg","current"
"VGT5WCZ1184Y","vegetable",,,"Beetroot","Ooty","500","gm","(2 to 4 pcs)",,,,,"Root Vegetables",,,,"0",,,,,,,,,,"21","21","Fruits & Vegetables>Fresh Vegetables>Root Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000045-2_29-fresho-beetroot-grade-a.jpg","current"
"CVG066BXJ2S6","cut_vegetable",,,"Beans","Broad","250","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Diced",,,"22.5","22.5","Fruits & Vegetables>Cut Vegetables",,"https://madcookingfusions.files.wordpress.com/2011/07/img_0564.jpg","current"
"VGTTVDNPVB4U","vegetable",,,"Palak",,"100","gm",,,,,,"Leafy Vegetables",,,,"0",,,,"Green",,,,,,"5","5","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://gnan.in/wp-content/uploads/2014/05/spinach.jpg","current"
"VGTIJ1I1JQBR","vegetable",,,"Coccinea (kundroo)",,"250","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"10","10","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://media1.freshoaks.com/1560-4788-large/coccinea-1kg-fruits-vegetables-freshoakscom-.jpg","current"
"VGTINAOUJBIH","vegetable",,,"Lettuce",,"1","Kg",,,,,,"Exotic Vegetables",,,,"3",,,,"Red",,,,,,"140","140","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://www.nutritionhealthconnection.com/images/Leafy-Greens/Red-Leaf-Lettuce-Main.jpg","current"
"VGTVN8QLWGLD","vegetable",,,"Sprouts","Mixed Gram","1","Kg",,,,,,"Other Vegetables",,,,"3",,,,,,,,,,"100","100","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://lh4.ggpht.com/_OGMa3JuKVTk/TDaF62AqFBI/AAAAAAAAD6s/J04hTow0ZRg/sprouts1_thumb%5B2%5D.jpg","current"
"VGTAYAX9NLNH","vegetable",,,"Yam",,"500","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"30","30","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://cdn.sheknows.com/articles/crave/sweetpotato.jpg","current"
"VGT25H38VEQ2","vegetable",,,"Celery",,"100","gm",,,,,,"Exotic Vegetables",,,,"0",,,,,,,,,,"6","6","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://www.naturalcuresandhomeremedies.com/wp-content/uploads/2015/03/read-about-the-numerous-benefits-of-celery1.jpg","current"
"VGTYLB5Y0NKT","vegetable",,,"Tomato","Regular","250","gm","(2 to 6 pcs)",,,,,"Tomato",,,,"2",,,,,,,,,,"5","5","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://www.bountyfarm.net/UploadFiles/201257143248595.jpg","current"
"OFR4BLHSX8PN","organic_fruit",,,"Grapes",,"250","gm",,,,,,"Organic Fruits",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Fruits",,"http://cdn3.volusion.com/kceqm.mleru/v/vspfiles/photos/416-2.jpg?1395758880","hidden"
"VGTCLK1A387U","vegetable",,,"Basale Leaf",,"500","gm",,,,,,"Leafy Vegetables",,,,"2",,,,,,,,,,"30","30","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bigbasket.com/media/uploads/p/l/20000755_7-fresho-basale-leaf.jpg","hidden"
"VGTMRGQIVAAB","vegetable",,,"Carrot (gajar)","Baby","500","gm",,,,,,"Root Vegetables",,,,"1",,,,,,,,,,"50","50","Fruits & Vegetables>Fresh Vegetables>Root Vegetables",,"http://www.homemade-baby-food-recipes.com/image-files/carrotbabyfoodrecipes.jpg","current"
"OVG4716BYQGV","organic_vegetable",,,"Cherry Tomato",,"250","gm",,,,,,"Organic Vegetables",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://cdn3.volusion.com/kceqm.mleru/v/vspfiles/photos/1361-2.jpg?1395758880","hidden"
"VGT7K3DLK504","vegetable",,,"Tinda",,"1","Kg","(6 to 8 pcs)",,,,,"Other Vegetables",,,,"2",,,,,,,,,,"68","68","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000371_6-fresho-tinda.jpg","current"
"VGTHMIBGND78","vegetable",,,"Beetroot","Ooty","1","Kg","(5 to 7 pcs)",,,,,"Root Vegetables",,,,"1",,,,,,,,,,"42","42","Fruits & Vegetables>Fresh Vegetables>Root Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000045-2_29-fresho-beetroot-grade-a.jpg","current"
"VGTU84V3W4XW","vegetable",,,"Ginger",,"100","gm",,,,,,"Ginger",,,,"0",,,,,,,,,,"13","13","Fruits & Vegetables>Fresh Vegetables>Chilli, Lemon, Garlic & Ginger",,"https://www.organicfacts.net/wp-content/uploads/2013/05/Ginger21.jpg","current"
"VGTIHWVUXS7H","vegetable",,,"Capsicum",,"500","gm","(3 to 5 pcs)",,,,,"Exotic Vegetables",,,,"1",,,,"Yellow",,,,,,"55","55","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://yesorder.in/wp-content/uploads/2015/02/A36R1501-600x600.jpg","current"
"OVGSYIXR6L8Y","organic_vegetable",,,"Basil",,"500","gm","(9-10 bunches)",,,,,"Organic Vegetables",,,,"3",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://stockarch.com/files/13/08/fresh_basil.jpg","hidden"
"CVG6TSBVUPH4","cut_vegetable",,,"Ridge Gourd (touri)",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Diced",,,"30","30","Fruits & Vegetables>Cut Vegetables",,"http://www.nandyala.org/mahanandi/images/berakaya/berakayapulusu3.jpg","current"
"CVGYXZS4CJMA","cut_vegetable",,,"Ginger",,"1","Kg",,,,,,"Cut Vegetables",,,,"3",,,,,,,"Chopped",,,"160","160","Fruits & Vegetables>Cut Vegetables",,"http://www.finecooking.com/CMS/uploadedimages/Images/Cooking/Articles/recipe_maker/chopped_fresh_ginger_med.jpg","current"
"CVGEO7A2R6GS","cut_vegetable",,,"Amaranthus",,"100","gm",,,,,,"Cut Vegetables",,,,"0",,,,"Green",,,"Chopped",,,,,"Fruits & Vegetables>Cut Vegetables",,"http://cdn.awesomecuisine.com/wp-content/uploads/2014/03/arai_keerai.jpg","hidden"
"VGT9J0S4CF1X","vegetable",,,"Coriander","Hybrid","1","Kg",,,,,,"Leafy Vegetables",,,,"3",,,,,,,,,,"70","70","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://www.easymandi.com/9614-3779-thickbox/coriander-hybrid-grade-a.jpg","current"
"VGTCB44PTPNN","vegetable",,,"Beans","Yardlong","250","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"13","13","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.aggarwal.ch/images/10859Long%20Beans%20Thai.jpg","current"
